player1,player2
76561197971306134,76561197991899002
76561197971347960,76561197991899002
76561197971424010,76561197991899002
76561197971691194,76561197991899002
76561197971940405,76561197991899002
76561197972036385,76561197991899002
76561197972051441,76561197991899002
76561197972076777,76561197991899002
76561197972211336,76561197991899002
76561197972494985,76561197991899002
76561197972495328,76561197991899002
76561197972690804,76561197991899002
76561197972702571,76561197991899002
76561197972892924,76561197991899002
76561197972970824,76561197991899002
76561197973108859,76561197991899002
76561197973382444,76561197991899002
76561197973643930,76561197991899002
76561197973839319,76561197991899002
76561197974593417,76561197991899002
76561197975586307,76561197991899002
76561197977436280,76561197991899002
76561197977521239,76561197991899002
76561197977977512,76561197991899002
76561197978112186,76561197991899002
76561197978249317,76561197991899002
76561197978329060,76561197991899002
76561197978607315,76561197991899002
76561197979133010,76561197991899002
76561197979626312,76561197991899002
76561197980238112,76561197991899002
76561197980258575,76561197991899002
76561197980638659,76561197991899002
76561197980691655,76561197991899002
76561197980890882,76561197991899002
76561197981236339,76561197991899002
76561197981580640,76561197991899002
76561197981769644,76561197991899002
76561197981861623,76561197991899002
76561197981893887,76561197991899002
76561197981962471,76561197991899002
76561197983311154,76561197991899002
76561197983340435,76561197991899002
76561197983407081,76561197991899002
76561197983761739,76561197991899002
76561197984820423,76561197991899002
76561197984981409,76561197991899002
76561197985282012,76561197991899002
76561197985454791,76561197991899002
76561197985464662,76561197991899002
76561197985532180,76561197991899002
76561197985607672,76561197991899002
76561197985979623,76561197991899002
76561197986399364,76561197991899002
76561197986955609,76561197991899002
76561197987090062,76561197991899002
76561197987101307,76561197991899002
76561197987839725,76561197991899002
76561197987867356,76561197991899002
76561197987905554,76561197991899002
76561197987983163,76561197991899002
76561197988042654,76561197991899002
76561197988445370,76561197991899002
76561197989020883,76561197991899002
76561197989049019,76561197991899002
76561197989222171,76561197991899002
76561197989290717,76561197991899002
76561197989427836,76561197991899002
76561197989800035,76561197991899002
76561197989867376,76561197991899002
76561197989959421,76561197991899002
76561197990043345,76561197991899002
76561197990586091,76561197991899002
76561197991477951,76561197991899002
76561197991594508,76561197991899002
76561197991795120,76561197991899002
76561197991899002,76561197992744258
76561197991899002,76561197992906654
76561197991899002,76561197992997577
76561197991899002,76561197993278116
76561197991899002,76561197993513760
76561197991899002,76561197993807449
76561197991899002,76561197994153029
76561197991899002,76561197994307495
76561197991899002,76561197994308495
76561197991899002,76561197994471994
76561197991899002,76561197994632741
76561197991899002,76561197994660556
76561197991899002,76561197994894204
76561197991899002,76561197995062119
76561197991899002,76561197995858508
76561197991899002,76561197996081688
76561197991899002,76561197996281542
76561197991899002,76561197996682837
76561197991899002,76561197996850117
76561197991899002,76561197996946867
76561197991899002,76561197997169633
76561197991899002,76561197998406031
76561197991899002,76561197998773074
76561197991899002,76561197999071560
76561197991899002,76561197999947612
76561197991899002,76561198000021156
76561197991899002,76561198000190903
76561197991899002,76561198000198761
76561197991899002,76561198000678789
76561197991899002,76561198000928595
76561197991899002,76561198000932647
76561197991899002,76561198000996428
76561197991899002,76561198001033415
76561197991899002,76561198001116101
76561197991899002,76561198001534603
76561197991899002,76561198001549544
76561197991899002,76561198001633057
76561197991899002,76561198001739704
76561197991899002,76561198001752554
76561197991899002,76561198001783817
76561197991899002,76561198001862154
76561197991899002,76561198002067960
76561197991899002,76561198002390891
76561197991899002,76561198002826921
76561197991899002,76561198003169927
76561197991899002,76561198003683712
76561197991899002,76561198004296213
76561197991899002,76561198004865655
76561197991899002,76561198005116986
76561197991899002,76561198005659993
76561197991899002,76561198005903494
76561197991899002,76561198006222369
76561197991899002,76561198006297234
76561197991899002,76561198006657008
76561197991899002,76561198007226581
76561197991899002,76561198007369307
76561197991899002,76561198007622651
76561197991899002,76561198007622817
