id,type,bipartite_set,label,game_name,is_target,degree
434520,game,1,Simutrans,Simutrans,False,1
467290,game,1,Starship Titanic,Starship Titanic,False,1
1483100,game,1,One More Dungeon 2,One More Dungeon 2,False,1
860510,game,1,Little Nightmares II,Little Nightmares II,False,24
368990,game,1,Despair,Despair,False,31
401760,game,1,Drone Swarm,Drone Swarm,False,1
434530,game,1,Flobe,Flobe,False,2
336230,game,1,Way to Go!,Way to Go!,False,3
532840,game,1,CAYNE,CAYNE,False,3
369000,game,1,Pongo,Pongo,False,9
237930,game,1,Transistor,Transistor,False,44
762220,game,1,Afterparty,Afterparty,False,1
1778030,game,1,Hunt Together,Hunt Together,False,1
467310,game,1,Rogue Port - Red Nightmare,Rogue Port - Red Nightmare,False,6
663920,game,1,Died Of Fear,Died Of Fear,False,1
303470,game,1,Rush for Glory,Rush for Glory,False,7
860530,game,1,Babycar Driver,Babycar Driver,False,1
729460,game,1,Distant Space 2,Distant Space 2,False,30
401780,game,1,Driveby Gangster,Driveby Gangster,False,2
3350900,game,1,Fogpiercer Demo,Fogpiercer Demo,False,1
1122680,game,1,The Artful Escape,The Artful Escape,False,1
336250,game,1,Monster Jam,Monster Jam,False,4
1515900,game,1,Heaven Dust 2,Heaven Dust 2,False,1
2859390,game,1,Drive Beyond Horizons Demo,Drive Beyond Horizons Demo,False,1
237950,game,1,UFO: Afterlight,UFO: Afterlight,False,18
1876350,game,1,HEROish,HEROish,False,1
1286530,game,1,Black Skylands: Origins,Black Skylands: Origins,False,2
467330,game,1,Just a Cleric,Just a Cleric,False,1
1810820,game,1,Etrian Odyssey III HD,Etrian Odyssey III HD,False,9
205190,game,1,Rocksmith,Rocksmith,False,3
369030,game,1,Vinyl,Vinyl,False,2
434570,game,1,Blood and Bacon,Blood and Bacon,False,48
1089930,game,1,Aeon Must Die!,Aeon Must Die!,False,1
2138510,game,1,Hentai Survivors,Hentai Survivors,False,1
2630030,game,1,One Way Road: Firehunt,One Way Road: Firehunt,False,2
2171280,game,1,Movavi Video Editor 23,Movavi Video Editor 23,False,1
369040,game,1,Yargis - Space Melee,Yargis - Space Melee,False,12
401810,game,1,Poi,Poi,False,6
1352080,game,1,SMASH LEGENDS,SMASH LEGENDS,False,2
2695570,game,1,Kindergarten 3,Kindergarten 3,False,1
237970,game,1,Memento Mori 2,Memento Mori 2,False,1
303510,game,1,Dungeons: The Eye of Draconus,Dungeons: The Eye of Draconus,False,5
8600,game,1,RACE 07,RACE 07,False,66
336280,game,1,Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,False,7
500120,game,1,"Gazzel Quest, The Five Magic Stones","Gazzel Quest, The Five Magic Stones",False,1
2957720,game,1,Neon Inferno,Neon Inferno,False,1
532890,game,1,Civil War: 1862,Civil War: 1862,False,2
565660,game,1,Akihabara - Feel the Rhythm,Akihabara - Feel the Rhythm,False,1
1745310,game,1,Idol Hands,Idol Hands,False,1
270750,game,1,Realms of Arkania 2 - Star Trail Classic,Realms of Arkania 2 - Star Trail Classic,False,5
1122720,game,1,Sayonara Wild Hearts,Sayonara Wild Hearts,False,2
467360,game,1,Off-Peak,Off-Peak,False,2
860580,game,1,Wrestlers Without Boundaries,Wrestlers Without Boundaries,False,1
237990,game,1,The Banner Saga,The Banner Saga,False,31
2564520,game,1,Lost in Random: The Eternal Die,Lost in Random: The Eternal Die,False,3
270760,game,1,Realms of Arkania 3 - Shadows over Riva Classic,Realms of Arkania 3 - Shadows over Riva Classic,False,6
303530,game,1,Sentris,Sentris,False,1
467370,game,1,Escape This,Escape This,False,20
336300,game,1,Hearthlands,Hearthlands,False,2
598440,game,1,Roots of Insanity,Roots of Insanity,False,1
1515950,game,1,Capcom Arcade Stadium,Capcom Arcade Stadium,False,50
205230,game,1,Hell Yeah!,Hell Yeah!,False,85
369070,game,1,Slain: Back from Hell,Slain: Back from Hell,False,6
401840,game,1,ChargeShot,ChargeShot,False,2
434610,game,1,Forbidden Planet,Forbidden Planet,False,17
270770,game,1,Etherlords,Etherlords,False,9
1286580,game,1,Ship of Fools,Ship of Fools,False,4
1941940,game,1,Memory Novel - Girls Night Out,Memory Novel - Girls Night Out,False,1
631220,game,1,Puzzle Showdown 4K,Puzzle Showdown 4K,False,1
467380,game,1,Khimera: Destroy All Monster Girls,Khimera: Destroy All Monster Girls,False,1
369080,game,1,Age of Survival,Age of Survival,False,2
238010,game,1,Deus Ex: Human Revolution - Director's Cut,Deus Ex: Human Revolution - Director's Cut,False,97
729530,game,1,Legends of Talia: Arcadia,Legends of Talia: Arcadia,False,2
1089980,game,1,The Henry Stickmin Collection,The Henry Stickmin Collection,False,11
926140,game,1,CHANGE: A Homeless Survival Experience,CHANGE: A Homeless Survival Experience,False,3
467390,game,1,Approaching Blocks,Approaching Blocks,False,7
434620,game,1,Pythagoria,Pythagoria,False,1
8640,game,1,RACE On,RACE On,False,7
1614270,game,1,Submerged: Hidden Depths,Submerged: Hidden Depths,False,1
664000,game,1,HammerHelm,HammerHelm,False,2
270790,game,1,Etherlords II,Etherlords II,False,9
8650,game,1,RACE 07: Andy Priaulx Crowne Plaza Raceway,RACE 07: Andy Priaulx Crowne Plaza Raceway,False,46
369100,game,1,Predator Simulator,Predator Simulator,False,7
860620,game,1,KURSK,KURSK,False,1
1548750,game,1,Dahlia View,Dahlia View,False,1
8660,game,1,GTR Evolution,GTR Evolution,False,59
827860,game,1,Destined,Destined,False,1
205270,game,1,3DMark 11,3DMark 11,False,4
369110,game,1,The Swindle,The Swindle,False,1
4170200,game,1,Data Center,Data Center,False,2
1057240,game,1,Crucible,Crucible,False,3
434650,game,1,Lost Castle,Lost Castle,False,28
926170,game,1,Achromatic,Achromatic,False,1
795100,game,1,Friday the 13th: Killer Puzzle,Friday the 13th: Killer Puzzle,False,23
270810,game,1,Jones On Fire,Jones On Fire,False,6
565720,game,1,Pretty Girls Panic!,Pretty Girls Panic!,False,2
991710,game,1,GunboundM,GunboundM,False,1
238050,game,1,The Apogee Throwback Pack,The Apogee Throwback Pack,False,7
598500,game,1,Startide,Startide,False,1
434660,game,1,Octahedron: Transfixed Edition,Octahedron: Transfixed Edition,False,1
467430,game,1,Farming 6-in-1 bundle,Farming 6-in-1 bundle,False,1
303590,game,1,Hidden in Plain Sight,Hidden in Plain Sight,False,2
2007530,game,1,Spellbook Demonslayers,Spellbook Demonslayers,False,1
8690,game,1,STCC: The Game,STCC: The Game,False,6
2138610,game,1,The Legend of Heroes: Trails through Daybreak,The Legend of Heroes: Trails through Daybreak,False,2
860660,game,1,To Hell with Hell,To Hell with Hell,False,2
238070,game,1,Shadow Warrior Classic (1997),Shadow Warrior Classic (1997),False,9
1253880,game,1,Heart Fragment,Heart Fragment,False,3
434680,game,1,Lamia's Game Room,Lamia's Game Room,False,2
303610,game,1,Suicide Guy,Suicide Guy,False,10
336380,game,1,Catmouth Island,Catmouth Island,False,5
270850,game,1,Car Mechanic Simulator 2014,Car Mechanic Simulator 2014,False,28
2400770,game,1,Dungeon Tycoon,Dungeon Tycoon,False,5
238090,game,1,Sniper Elite 3,Sniper Elite 3,False,88
827920,game,1,Bounce,Bounce,False,1
205330,game,1,Law & Order: Legacies,Law & Order: Legacies,False,2
598550,game,1,Huntdown,Huntdown,False,3
1286680,game,1,Tiny Tina's Wonderlands,Tiny Tina's Wonderlands,False,33
959000,game,1,Edna & Harvey: The Breakout - Anniversary Edition,Edna & Harvey: The Breakout - Anniversary Edition,False,2
41500,game,1,Torchlight,Torchlight,False,39
369180,game,1,SoulCraft,SoulCraft,False,4
270880,game,1,American Truck Simulator,American Truck Simulator,False,71
1253920,game,1,Rogue Legacy 2,Rogue Legacy 2,False,17
500260,game,1,Ben and Ed - Blood Party,Ben and Ed - Blood Party,False,5
1319460,game,1,Fashion Police Squad,Fashion Police Squad,False,6
336420,game,1,Bloodsports.TV,Bloodsports.TV,False,11
205350,game,1,Mortal Kombat Kollection,Mortal Kombat Kollection,False,24
1810980,game,1,Smart Factory Tycoon: Beginnings,Smart Factory Tycoon: Beginnings,False,1
434730,game,1,Half dead,Half dead,False,16
1843760,game,1,Rogue Tower,Rogue Tower,False,2
2171440,game,1,Fear & Hunger 2: Termina,Fear & Hunger 2: Termina,False,7
369200,game,1,Ghost in the Shell: Stand Alone Complex - First Assault Online,Ghost in the Shell: Stand Alone Complex - First Assault Online,False,16
2990640,game,1,Endoparasitic 2,Endoparasitic 2,False,1
2564660,game,1,Frontline 1942: Battles of the World War 2,Frontline 1942: Battles of the World War 2,False,1
1548850,game,1,Six Days in Fallujah,Six Days in Fallujah,False,5
238130,game,1,Wargame: AirLand Battle Press,Wargame: AirLand Battle Press,False,1
729660,game,1,Blackout Z: Slaughterhouse Edition,Blackout Z: Slaughterhouse Edition,False,29
270910,game,1,Worms World Party Remastered,Worms World Party Remastered,False,3
303680,game,1,FATE: The Traitor Soul,FATE: The Traitor Soul,False,2
1811010,game,1,Start11,Start11,False,1
1155650,game,1,Shady Knight,Shady Knight,False,1
303690,game,1,FATE: The Cursed King,FATE: The Cursed King,False,4
369230,game,1,Kung Fu Panda Showdown of Legendary Legends,Kung Fu Panda Showdown of Legendary Legends,False,1
893520,game,1,CreativeDestruction,CreativeDestruction,False,5
8790,game,1,GTR 2 - FIA GT Racing Game,GTR 2 - FIA GT Racing Game,False,4
2138710,game,1,Sifu,Sifu,False,32
238170,game,1,Afterfall InSanity - Dirty Arena Edition,Afterfall InSanity - Dirty Arena Edition,False,8
107100,game,1,Bastion,Bastion,False,70
303710,game,1,Monomino,Monomino,False,1
8800,game,1,Sid Meier's Civilization IV: Beyond the Sword,Sid Meier's Civilization IV: Beyond the Sword,False,27
2138720,game,1,REMATCH,REMATCH,False,13
1811040,game,1,South of the Circle,South of the Circle,False,1
402020,game,1,The Park,The Park,False,2
565860,game,1,Tomato Way,Tomato Way,False,3
1745510,game,1,Lunacid,Lunacid,False,4
270950,game,1,Ski Region Simulator,Ski Region Simulator,False,1
1778280,game,1,Rescuing You in the Infinite Loop,Rescuing You in the Infinite Loop,False,1
303720,game,1,#KILLALLZOMBIES,#KILLALLZOMBIES,False,3
1876590,game,1,I Am Your Beast,I Am Your Beast,False,4
402030,game,1,Zenohell,Zenohell,False,3
2400880,game,1,Haunted Investigation,Haunted Investigation,False,1
434800,game,1,The Great Escape,The Great Escape,False,2
467570,game,1,TITANS: Dawn of Tribes,TITANS: Dawn of Tribes,False,3
762480,game,1,Chinese inn,Chinese inn,False,1
664180,game,1,Draw Puzzle,Draw Puzzle,False,1
729720,game,1,Zomborg,Zomborg,False,48
402040,game,1,The Guest,The Guest,False,2
762490,game,1,Naked Sun,Naked Sun,False,1
336510,game,1,Anno Online,Anno Online,False,2
1680000,game,1,Rewrite+,Rewrite+,False,1
1024640,game,1,AppGameKit Studio,AppGameKit Studio,False,1
238210,game,1,System Shock® 2 (1999),System Shock® 2 (1999),False,36
1221250,game,1,NORCO,NORCO,False,1
434820,game,1,Brushwood Buddies,Brushwood Buddies,False,3
41600,game,1,Earthworm Jim 3D,Earthworm Jim 3D,False,1
1155720,game,1,Why Is There A Girl In My House?!,Why Is There A Girl In My House?!,False,1
369290,game,1,Airport Madness: World Edition,Airport Madness: World Edition,False,4
1385100,game,1,Insurmountable,Insurmountable,False,1
402060,game,1,Californium,Californium,False,2
8850,game,1,BioShock 2,BioShock 2,False,127
664210,game,1,Boxed In,Boxed In,False,1
3809940,game,1,Drill Bird,Drill Bird,False,2
369300,game,1,Adventure Time: Finn and Jake Investigations,Adventure Time: Finn and Jake Investigations,False,3
369310,game,1,Monstro: Battle Tactics,Monstro: Battle Tactics,False,1
238240,game,1,Edge of Space,Edge of Space,False,8
2073250,game,1,Rift of the NecroDancer,Rift of the NecroDancer,False,2
8870,game,1,BioShock Infinite,BioShock Infinite,False,160
598700,game,1,The Vagrant,The Vagrant,False,1
1286830,game,1,STAR WARS™: The Old Republic™,STAR WARS™: The Old Republic™,False,36
3744430,game,1,Together: Moon Escape,Together: Moon Escape,False,1
8880,game,1,Freedom Force,Freedom Force,False,8
303790,game,1,Faery - Legends of Avalon,Faery - Legends of Avalon,False,3
697010,game,1,Until None Remain,Until None Remain,False,2
238260,game,1,Pinball Arcade,Pinball Arcade,False,3
926390,game,1,Infected Shelter,Infected Shelter,False,2
303800,game,1,The Witcher Adventure Game,The Witcher Adventure Game,False,9
8890,game,1,Freedom Force vs. the 3rd Reich,Freedom Force vs. the 3rd Reich,False,8
860860,game,1,Suicide Guy: Sleepin' Deeply,Suicide Guy: Sleepin' Deeply,False,7
41660,game,1,Tommy Tronic,Tommy Tronic,False,1
1712830,game,1,Baldi's Basics Classic Remastered,Baldi's Basics Classic Remastered,False,4
2204350,game,1,Midnight Heist,Midnight Heist,False,2
107200,game,1,Space Pirates and Zombies,Space Pirates and Zombies,False,27
533180,game,1,Campfire: One of Us Is the Killer,Campfire: One of Us Is the Killer,False,2
434880,game,1,Hieroglyphika,Hieroglyphika,False,1
1712840,game,1,Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure,Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure,False,70
238280,game,1,Legend of Dungeon,Legend of Dungeon,False,12
1581770,game,1,SpellForce: Conquest of Eo,SpellForce: Conquest of Eo,False,8
1417930,game,1,Lorn's Lure,Lorn's Lure,False,2
402120,game,1,Deathstate,Deathstate,False,1
434890,game,1,Eight Mini Racers,Eight Mini Racers,False,2
467660,game,1,Paranormal Activity: The Lost Soul,Paranormal Activity: The Lost Soul,False,1
3220170,game,1,Arcane Afterfall,Arcane Afterfall,False,1
1516240,game,1,Mitoza,Mitoza,False,3
369360,game,1,Car Washer: Summer of the Ninja,Car Washer: Summer of the Ninja,False,1
402130,game,1,FlatOut 4: Total Insanity,FlatOut 4: Total Insanity,False,7
598730,game,1,Shakedown: Hawaii,Shakedown: Hawaii,False,1
631510,game,1,Devil May Cry HD Collection,Devil May Cry HD Collection,False,28
1614550,game,1,Astro Colony,Astro Colony,False,1
2597590,game,1,Cuckold Chair Simulator 2023,Cuckold Chair Simulator 2023,False,1
303830,game,1,Motorcycle Club,Motorcycle Club,False,1
860890,game,1,Factory Town,Factory Town,False,8
205530,game,1,Gratuitous Tank Battles,Gratuitous Tank Battles,False,6
369370,game,1,Crossfire: Dungeons,Crossfire: Dungeons,False,1
762590,game,1,Zombie Derby 2,Zombie Derby 2,False,4
1286880,game,1,Ship Graveyard Simulator,Ship Graveyard Simulator,False,6
303840,game,1,Point Perfect,Point Perfect,False,6
8930,game,1,Sid Meier's Civilization V,Sid Meier's Civilization V,False,194
467680,game,1,Negligee: Love Stories (adult ver),Negligee: Love Stories (adult ver),False,1
41700,game,1,S.T.A.L.K.E.R.: Call of Pripyat,S.T.A.L.K.E.R.: Call of Pripyat,False,83
336610,game,1,Outcast 1.1,Outcast 1.1,False,3
1254120,game,1,Bless Unleashed,Bless Unleashed,False,10
434920,game,1,Last Heroes 2,Last Heroes 2,False,1
1123050,game,1,GRIME,GRIME,False,14
860910,game,1,Hentai 3018,Hentai 3018,False,6
2171630,game,1,Return from Core,Return from Core,False,2
238320,game,1,Outlast,Outlast,False,168
893680,game,1,Project Warlock,Project Warlock,False,14
205550,game,1,Foreign Legion: Multi Massacre,Foreign Legion: Multi Massacre,False,7
434930,game,1,GiAnt,GiAnt,False,1
303860,game,1,Machines At War 3,Machines At War 3,False,3
828150,game,1,WIN THE GAME!,WIN THE GAME!,False,3
336630,game,1,Crash And Burn Racing,Crash And Burn Racing,False,1
369400,game,1,Let the Cat In,Let the Cat In,False,1
402170,game,1,Puzzle Ball,Puzzle Ball,False,1
598780,game,1,Boreal Blade,Boreal Blade,False,11
3089150,game,1,Retail Company Simulator: Prologue,Retail Company Simulator: Prologue,False,2
303870,game,1,Blinding Dark,Blinding Dark,False,1
664320,game,1,Holy Potatoes! What the Hell?!,Holy Potatoes! What the Hell?!,False,1
41730,game,1,Ion Assault,Ion Assault,False,7
2695940,game,1,PANICORE,PANICORE,False,16
402180,game,1,Sakura Swim Club,Sakura Swim Club,False,9
1942280,game,1,Brotato,Brotato,False,57
303880,game,1,TriBlaster,TriBlaster,False,2
4268810,game,1,Wanderburg Demo,Wanderburg Demo,False,3
369420,game,1,9 Clues 2: The Ward,9 Clues 2: The Ward,False,5
41740,game,1,Cargo! - The quest for gravity,Cargo! - The quest for gravity,False,11
434960,game,1,Rolling Gauntlet,Rolling Gauntlet,False,3
631570,game,1,Whispers of a Machine,Whispers of a Machine,False,7
8980,game,1,Borderlands GOTY,Borderlands GOTY,False,142
860950,game,1,Mark of the Ninja: Remastered,Mark of the Ninja: Remastered,False,23
205590,game,1,Legends of Pegasus,Legends of Pegasus,False,1
893720,game,1,One Hand Clapping,One Hand Clapping,False,1
598810,game,1,Carcassonne: The Official Board Game,Carcassonne: The Official Board Game,False,5
1155870,game,1,WW2: Bunker Simulator  ,WW2: Bunker Simulator  ,False,1
664350,game,1,German Fortress 3D,German Fortress 3D,False,3
1024800,game,1,Femdom Waifu,Femdom Waifu,False,1
369440,game,1,Immortal: Unchained,Immortal: Unchained,False,2
238370,game,1,Magicka 2,Magicka 2,False,84
402210,game,1,Airport Madness: Time Machine,Airport Madness: Time Machine,False,2
107300,game,1,Breath of Death VII ,Breath of Death VII ,False,42
566050,game,1,Zeus + Poseidon,Zeus + Poseidon,False,1
434980,game,1,Onion Force,Onion Force,False,1
9000,game,1,Wolfenstein 3D: Spear of Destiny,Wolfenstein 3D: Spear of Destiny,False,20
336680,game,1,TREBUCHET,TREBUCHET,False,1
205610,game,1,Port Royale 3,Port Royale 3,False,9
402220,game,1,Lift It,Lift It,False,2
107310,game,1,Cthulhu Saves the World ,Cthulhu Saves the World ,False,44
2564910,game,1,CRYO,CRYO,False,1
9010,game,1,Return to Castle Wolfenstein,Return to Castle Wolfenstein,False,32
533300,game,1,Zup!,Zup!,False,25
926520,game,1,Love Letter,Love Letter,False,7
1811260,game,1,EA SPORTS™ FIFA 23,EA SPORTS™ FIFA 23,False,7
435010,game,1,Krinkle Krusher,Krinkle Krusher,False,3
303940,game,1,CAPSULE,CAPSULE,False,1
467780,game,1,simian.interface++,simian.interface++,False,2
9030,game,1,Quake Mission Pack 2: Dissolution of Eternity,Quake Mission Pack 2: Dissolution of Eternity,False,28
992070,game,1,Idle Wizard,Idle Wizard,False,5
4465480,game,1,Counter-Strike:Global Offensive,Counter-Strike:Global Offensive,False,35
41800,game,1,Gratuitous Space Battles,Gratuitous Space Battles,False,20
828230,game,1,Dungeons of the dead,Dungeons of the dead,False,3
336710,game,1,Supreme League of Patriots Issue 2: Patriot Frames,Supreme League of Patriots Issue 2: Patriot Frames,False,1
1286990,game,1,CONSCRIPT: Director's Cut,CONSCRIPT: Director's Cut,False,3
9040,game,1,Quake Mission Pack 1: Scourge of Armagon,Quake Mission Pack 1: Scourge of Armagon,False,28
1647440,game,1,Idle TD: Heroes vs Zombies,Idle TD: Heroes vs Zombies,False,1
205650,game,1,The Testament of Sherlock Holmes,The Testament of Sherlock Holmes,False,23
533330,game,1,Shut Eye,Shut Eye,False,1
402260,game,1,Dead Secret,Dead Secret,False,1
795480,game,1,Unknown Pain: Hardcore,Unknown Pain: Hardcore,False,1
9050,game,1,DOOM 3,DOOM 3,False,55
500570,game,1,Mahjong Deluxe 2: Astral Planes,Mahjong Deluxe 2: Astral Planes,False,10
533340,game,1,Captivity,Captivity,False,2
2499420,game,1,Broken Hearts Island,Broken Hearts Island,False,3
238430,game,1,Contagion,Contagion,False,58
336730,game,1,Supreme League of Patriots Issue 3: Ice Cold in Ellis,Supreme League of Patriots Issue 3: Ice Cold in Ellis,False,1
598880,game,1,Domiverse,Domiverse,False,1
435040,game,1,Incredible Dracula: Chasing Love Collector's Edition,Incredible Dracula: Chasing Love Collector's Edition,False,1
9060,game,1,HeXen II,HeXen II,False,19
500580,game,1,Kitty Cat: Jigsaw Puzzles,Kitty Cat: Jigsaw Puzzles,False,9
3679080,game,1,The Seven Deadly Sins: Origin,The Seven Deadly Sins: Origin,False,4
402280,game,1,SNIPER BLACKLIST,SNIPER BLACKLIST,False,1
467820,game,1,Zero G Arena,Zero G Arena,False,6
9070,game,1,DOOM 3: Resurrection of Evil,DOOM 3: Resurrection of Evil,False,55
500590,game,1,Puppy Dog: Jigsaw Puzzles,Puppy Dog: Jigsaw Puzzles,False,9
1418100,game,1,Swords of Legends Online,Swords of Legends Online,False,6
435060,game,1,GameLooper,GameLooper,False,1
795510,game,1,Koihime Enbu RyoRaiRai,Koihime Enbu RyoRaiRai,False,1
1745780,game,1,Substance 3D Modeler 2025,Substance 3D Modeler 2025,False,1
2466680,game,1,Kebab Simulator: Prologue,Kebab Simulator: Prologue,False,2
336760,game,1,Pilot Brothers,Pilot Brothers,False,7
205690,game,1,1000 Amps,1000 Amps,False,7
369530,game,1,Void Destroyer 2,Void Destroyer 2,False,1
238460,game,1,BattleBlock Theater,BattleBlock Theater,False,112
1549180,game,1,Propnight,Propnight,False,11
2073470,game,1,Kanjozoku Game レーサー,Kanjozoku Game レーサー,False,2
435070,game,1,Elansar,Elansar,False,1
1155970,game,1,Roadwarden,Roadwarden,False,15
336770,game,1,Pilot Brothers 2,Pilot Brothers 2,False,6
566150,game,1,Bowling at the Lake,Bowling at the Lake,False,1
402310,game,1,Overfall,Overfall,False,1
271240,game,1,Offworld Trading Company,Offworld Trading Company,False,21
107400,game,1,Arma 2: Free,Arma 2: Free,False,4
1614730,game,1,Tavern Master - Prologue,Tavern Master - Prologue,False,1
435080,game,1,Philia : the Sequel to Elansar,Philia : the Sequel to Elansar,False,1
2139020,game,1,What the Fog,What the Fog,False,15
336780,game,1,Pilot Brothers 3: Back Side of the Earth,Pilot Brothers 3: Back Side of the Earth,False,5
205710,game,1,EverQuest Free-to-Play,EverQuest Free-to-Play,False,3
795530,game,1,Viral Cry,Viral Cry,False,1
566160,game,1,Zup! 6,Zup! 6,False,13
107410,game,1,Arma 3,Arma 3,False,147
336790,game,1,KWAAN,KWAAN,False,3
893850,game,1,:THE LONGING:,:THE LONGING:,False,2
402330,game,1,Press X to Not Die,Press X to Not Die,False,4
435100,game,1,2Dark,2Dark,False,3
271260,game,1,Star Control: Origins,Star Control: Origins,False,1
304030,game,1,ArcheAge,ArcheAge,False,7
598940,game,1,Doodle Mafia,Doodle Mafia,False,1
205730,game,1,Insanely Twisted Shadow Planet,Insanely Twisted Shadow Planet,False,12
1385380,game,1,Across the Obelisk,Across the Obelisk,False,7
107430,game,1,Arma X: Anniversary Edition,Arma X: Anniversary Edition,False,13
41900,game,1,The Bard's Tale,The Bard's Tale,False,11
369580,game,1,NotTheNameWeWanted,NotTheNameWeWanted,False,16
566190,game,1,The Search,The Search,False,29
730030,game,1,Ultimate Spinner Simulator - Unstress Yourself,Ultimate Spinner Simulator - Unstress Yourself,False,1
1254320,game,1,Surviving the Abyss,Surviving the Abyss,False,2
435120,game,1,Rusty Lake Hotel,Rusty Lake Hotel,False,31
304050,game,1,Trove,Trove,False,155
467890,game,1,Garage Drummer VR,Garage Drummer VR,False,1
598960,game,1,Mashinky,Mashinky,False,1
271290,game,1,HAWKEN,HAWKEN,False,49
795580,game,1,THE DAY Online,THE DAY Online,False,1
500670,game,1,Tormentor❌Punisher,Tormentor❌Punisher,False,3
1647550,game,1,NEO: The World Ends with You,NEO: The World Ends with You,False,1
2499520,game,1,Be My Horde,Be My Horde,False,2
2827200,game,1,MIMESIS,MIMESIS,False,21
1549250,game,1,Undecember,Undecember,False,19
238530,game,1,Super Puzzle Platformer Deluxe,Super Puzzle Platformer Deluxe,False,3
435140,game,1,Rush for gold: Alaska,Rush for gold: Alaska,False,4
598980,game,1,The Coin Game,The Coin Game,False,1
9160,game,1,Master Levels for DOOM II,Master Levels for DOOM II,False,31
435150,game,1,Divinity: Original Sin 2,Divinity: Original Sin 2,False,160
598990,game,1,Pizza Connection,Pizza Connection,False,3
762830,game,1,Telling Lies,Telling Lies,False,1
500690,game,1,Secret Santa,Secret Santa,False,1
369620,game,1,F-1 drive,F-1 drive,False,2
1057750,game,1,The Suicide of Rachel Foster,The Suicide of Rachel Foster,False,14
2368470,game,1,An Arcade Full of Cats,An Arcade Full of Cats,False,7
402390,game,1,Hyperdrive Massacre,Hyperdrive Massacre,False,29
599000,game,1,Pizza Connection 2,Pizza Connection 2,False,4
631770,game,1,Pixplode,Pixplode,False,6
795610,game,1,Gift of Parthax,Gift of Parthax,False,4
9180,game,1,Commander Keen Complete Pack,Commander Keen Complete Pack,False,15
1254370,game,1,No one lives under the lighthouse,No one lives under the lighthouse,False,3
500710,game,1,Wild Terra Online,Wild Terra Online,False,5
369640,game,1,Treeker: The Lost Glasses,Treeker: The Lost Glasses,False,1
795630,game,1,Movavi Video Suite 17,Movavi Video Suite 17,False,5
467950,game,1,Survive in Space,Survive in Space,False,15
9200,game,1,RAGE,RAGE,False,51
205810,game,1,Jagged Alliance: Crossfire,Jagged Alliance: Crossfire,False,14
1057780,game,1,Jump Off The Bridge,Jump Off The Bridge,False,1
664570,game,1,My Personal Angel,My Personal Angel,False,1
238590,game,1,Loadout Campaign Beta,Loadout Campaign Beta,False,9
402430,game,1,Out of the Park Baseball 17,Out of the Park Baseball 17,False,7
271360,game,1,Industry Giant 2,Industry Giant 2,False,6
566270,game,1,Child Of Ault,Child Of Ault,False,1
2270210,game,1,DunHero,DunHero,False,1
599040,game,1,Win That War!,Win That War!,False,1
3777540,game,1,Space Scum Demo: First Blood,Space Scum Demo: First Blood,False,1
205830,game,1,Luxor Evolved,Luxor Evolved,False,11
1057800,game,1,Floppy Knights,Floppy Knights,False,1
271370,game,1,Transport Giant,Transport Giant,False,3
2302990,game,1,Vacuum Warrior,Vacuum Warrior,False,1
205840,game,1,Yesterday,Yesterday,False,11
2073620,game,1,Arena Breakout: Infinite,Arena Breakout: Infinite,False,31
631830,game,1,Sarcophag,Sarcophag,False,2
304150,game,1,Bloodbath,Bloodbath,False,2
1877020,game,1,Jujutsu Kaisen Cursed Clash,Jujutsu Kaisen Cursed Clash,False,1
435230,game,1,Medieval Playground,Medieval Playground,False,1
959520,game,1,Fantasy Blacksmith,Fantasy Blacksmith,False,11
664610,game,1,Gelu,Gelu,False,9
336930,game,1,Redux: Dark Matters,Redux: Dark Matters,False,1
533540,game,1,MONMUSU,MONMUSU,False,2
238630,game,1,Fist Puncher,Fist Puncher,False,2
599080,game,1,The Blackout Club,The Blackout Club,False,3
304170,game,1,Kick-Ass 2,Kick-Ass 2,False,3
336940,game,1,Welcome to Basingstoke,Welcome to Basingstoke,False,7
664620,game,1,Pink Rage Otome,Pink Rage Otome,False,2
992300,game,1,嗜血印 Bloody Spell,嗜血印 Bloody Spell,False,1
205870,game,1,Auditorium,Auditorium,False,3
435250,game,1,Deadhunt,Deadhunt,False,3
992310,game,1,Tails Noir: Prologue,Tails Noir: Prologue,False,1
205890,game,1,Chronicle: RuneScape Legends,Chronicle: RuneScape Legends,False,5
861250,game,1,Cyber Shadow,Cyber Shadow,False,1
894020,game,1,Death's Door,Death's Door,False,20
1188930,game,1,Chrono Ark,Chrono Ark,False,1
1090630,game,1,Granblue Fantasy: Versus,Granblue Fantasy: Versus,False,1
500810,game,1,Arcanum,Arcanum,False,4
2532430,game,1,Supernormal,Supernormal,False,2
107600,game,1,Waves,Waves,False,8
1451090,game,1,Tactics Ogre: Reborn,Tactics Ogre: Reborn,False,2
468050,game,1,The Last Time,The Last Time,False,1
205910,game,1,Tiny and Big: Grandpa's Leftovers,Tiny and Big: Grandpa's Leftovers,False,37
861270,game,1,Sudoku Killer,Sudoku Killer,False,1
1582170,game,1,Knockout City™ Trial,Knockout City™ Trial,False,2
